,index,Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
1492,14472,14818,3,1,0,2,2,"RT Charlie: ""My last two songs will be quasi-religious songs for the sake of who's coming up next."""
1493,14474,14820,3,1,2,0,1,"RT Niggas gossip like hoes, most of 'em bitches"
1494,14496,14844,3,1,2,0,1,RT why all these hoes trynna be gay now? lmao
1495,14505,14853,3,1,2,0,1,RT Lauderdale. . + that's where the hoes at?
1496,14509,14857,3,1,2,0,1,RT Sum of u bitches too old for braces....
1497,14520,14868,3,1,2,0,1,"RT this cunt is still talking!? Holy fuck, can you just get breast cancer already"
1498,14524,14872,3,1,2,0,1,"RT I seen what you look like ,not impressed.dont talk shit you dirt looking bitch"
1499,14526,14874,3,1,0,2,2,RT abel is a 43 yrs old beaner working home depot and he didn't want to hang out with you = major L
1500,14547,14896,3,1,2,0,1,RT Ross is tha biggest bitch
1501,14595,14944,3,1,2,0,1,RT Niggas will cheat and not even know that bitch name. That shit aint cheating.
1502,14596,14945,3,1,2,0,1,RT Sorority girls the absolute worst bitches
1503,14600,14950,3,1,2,0,1,"RT Don't tell a girl you'll never eat pussy, cus you just lost. That means all you do is have sex, and you boring."
1504,14667,15017,3,1,2,0,1,RT These niggas in gangs jus be tryna fit in or jus be tryna get somebody to ride fa em or wit most of u niggas bitches
1505,14672,15022,3,1,2,0,1,RT Every super hero a bitch except iron man Peter Parker the biggest hoe loser ass nigga no bitches no cribs no whips
1506,14689,15041,3,1,2,0,1,RT Fuck up you swole fag
1507,14691,15043,3,1,2,0,1,RT Its Halloween everyday for dykes
1508,14695,15047,3,1,0,2,2,RT To call Martin baker an Uncle Tom and uppity because he's not siding with the majority pure ignorance....
1509,14715,15067,3,1,2,0,1,"RT Perfect vision....Me, my niggs, mas hoes, mas clicquot, mas dom p, mas moet, ""my type of party"" blasting out a Cali condo"
1510,14721,15073,3,1,2,0,1,RT what does the fox say bitch?
1511,14724,15076,3,1,2,0,1,RT you is a bitch ass nigguh
1512,14730,15084,3,1,2,0,1,RT Some of you fellas should dress up as real men for Halloween. 'Cause you've been actin' like bitches all year long. Merica.
1513,14742,15096,3,1,2,0,1,"RT If he don't believe you, no refunds hoe."
1514,14747,15101,3,1,2,0,1,RT All the niggas in the world why tf Do bitches mess with their friends nigga?
1515,14806,15160,3,1,2,0,1,"RT Hate basic bitches,"
1516,14809,15164,3,1,2,0,1,RT I got NO love for bitches or bitch niggas cuh
1517,14814,15169,3,1,2,0,1,RT bitches who smoke cigs are disgusting cuh
1518,14817,15172,3,1,2,0,1,RT if a bitch let me hit ill leave her CRIPpled cuh
1519,14820,15175,3,1,2,0,1,RT its some sexy ugly bitches in the world cuh that ill fucc
1520,14821,15176,3,1,2,0,1,RT these blacc ass charcoal bitches be sayin they mixed with irish and some other false shit cuh
1521,14822,15177,3,1,2,0,1,RT white hoes still wear UGG's in hot ass weather cuh
1522,14827,15182,3,1,2,0,1,RT Don't Neva check a real nigga....... Check a hoe
1523,14828,15183,3,1,2,0,1,RT Fuckin hoe ass Click it or ticket.....25 dollars n shit
1524,14854,15210,3,1,2,0,1,RT AHAAAA DUHHRT These hoes are for everyone !
1525,14855,15211,3,1,2,0,1,RT U gotta be retarded to skip class in college
1526,14868,15224,3,1,2,0,1,RT If her hands and feet dirty RT how can you tell if a girl pussy stink before actually gettin in her pan ...
1527,14933,15289,3,1,2,0,1,RT I haven't slapped a bitch in two weeks
1528,14958,15314,3,1,2,0,1,RT There is no cure for Ratchet. It has to run its course in these bitches.
1529,14989,15345,3,1,2,0,1,RT you're all pussies. Only men throw whammers in their assholes
1530,15000,15356,6,1,5,0,1,RT If a nigga fuck my bitch dats on ha cat .. but ima leave yu alone fa being trifling
1531,15001,15357,3,1,2,0,1,RT Ima catfish a bitch with fake arms
1532,15015,15371,3,1,2,0,1,"RT Stop fuckin jail birds. RT""@__BRAT_: Niggas that's that serious about ass play scare me. That shit so sus"""
1533,15084,15441,3,1,2,0,1,"RT ""Can murder my pussy?"""
1534,15118,15476,3,1,2,0,1,RT If you cant pass the asvab you might as well just go full retard
1535,15119,15477,3,1,2,0,1,"RT i dont have time for these childish games, just fight me bitch."
1536,15124,15482,6,1,5,0,1,RT I'ma start a fuck buddies to save lives program. Lol match some dry bitter ass folks up wit some good dick or pussy.
1537,15133,15491,3,1,2,0,1,RT omg you're a nigger.
1538,15167,15525,3,1,2,0,1,RT Don't no real bitch want no soft nigga..
1539,15174,15532,3,1,2,0,1,RT Niggas want a virgin porn star and bitches want a dangerous safe nigga.
1540,15200,15558,3,1,2,0,1,RT I look in the mirror and see a pussy ass bitch that sits down when he pees.
1541,15203,15561,3,1,2,0,1,RT Distance is a fucking bitch.
1542,15228,15587,3,1,2,0,1,"RT ""@TattedHMS: let's go pick up dat bitch she only 10 dollars lol"" Hml Brogod"
1543,15239,15598,3,1,2,0,1,RT Can you cunts go 20 seconds without talking about weed
1544,15241,15600,3,1,2,0,1,"RT ""If you dont text me first, we dont text at all"" Thats why you're lonely and single, you stupid bitch."
1545,15247,15606,3,1,2,0,1,"RT If I got something to say to you, ill you, until then, dont be concerned about my tweets, bitch."
1546,15267,15627,3,1,2,0,1,RT Niggas madd gay RT teachers giving niggas pussy and they snitching. incredible
1547,15268,15628,9,1,8,0,1,RT Maury 70 years old still exposing hoes
1548,15306,15666,3,1,2,0,1,RT dat Nigga Lame bro he Unfollowed Me Like A bitch
1549,15317,15679,3,1,2,0,1,RT these hoes woozy
1550,15329,15692,3,1,2,0,1,RT Asking the gov't to cure healthcare is like asking retards to cure down's.
1551,15373,15736,3,1,2,0,1,RT You know these hoes wishy washy
1552,15377,15740,3,1,2,0,1,RT Lmfaoooooooooo trash ass falcants RT LMFAOOOOOOOOOOO ya stink
1553,15383,15746,3,1,2,0,1,"RT Drake said it best when he said ""Niggas act more like bitches these days!"""
1554,15417,15780,3,1,2,0,1,RT aye g.. I fucked yo bitch again by mistake..
1555,15425,15788,3,1,2,0,1,RT fucking faggots. They thirsty for eachother. They probably fuck behind redemption
1556,15457,15821,3,1,2,0,1,RT If my tweets offend you: 1. stop being a sensitive pussy 2. Fuck your feelings
1557,15459,15823,6,1,5,0,1,RT Pop a molly? Why don't some of you hoes start popping birth control
1558,15482,15846,3,1,2,0,1,RT I can't stand this dumb fucking bitch
1559,15500,15864,3,1,2,0,1,RT You ever call your ex while you're fucking your side bitch? Yea I'm gonna do that later
1560,15507,15871,3,1,2,0,1,RT These hoes like niggas that spend money not talk about it
1561,15529,15894,3,1,2,0,1,RT Your opinion is irrelevant because you are a cunt.
1562,15533,15898,3,1,2,0,1,RT Is it a crime if a nigga just wanna eat pussy?
1563,15555,15920,3,1,2,0,1,RT What happened to the old wigga?? The gonorrhea one.
1564,15567,15932,3,1,2,0,1,RT dont bitch then get mad when i stop trying lol
1565,15570,15935,3,1,2,0,1,RT that hoe starleasha i heard she give uh nigga good ass education Lmao
1566,15590,15955,6,1,4,1,1,RT She eating pussy but don't eat vegetables
1567,15591,15956,3,1,2,0,1,RT You hoes don't deserve the respect you ask for
1568,15610,15976,3,1,2,0,1,RT I'll send dick pics to your bitch quick .
1569,15633,15999,3,1,2,0,1,RT Bob Marley wrote about peace but all you hoes remember him for is smoking a blunt
1570,15641,16007,3,1,2,0,1,RT Bitches be like go talk to ya other bitch bitch you is my other bitch
1571,15684,16051,3,1,2,0,1,RT Got kicked out of AA classes bc I laughed at a guy and called him a pussy for blacking out every time he drank.
1572,15690,16057,3,1,2,0,1,RT If you gotta talk shit about another nigga to get pussy you weaaak
1573,15716,16084,3,1,2,0,1,"RT You got niggas, and I got bitches, but I want you. -PND"
1574,15727,16095,3,1,2,0,1,RT You're an annoying cunt
1575,15737,16105,3,1,0,2,2,"RT ""Never go full retard"""
1576,15742,16110,3,1,2,0,1,RT You can only call the Janoskians faggots if you're a Janoskianator
1577,15779,16148,3,1,2,0,1,RT Dumb bitches
1578,15783,16152,3,1,2,0,1,RT Can't trust none of these hoes
1579,15787,16156,6,1,5,0,1,RT i can't never keep no bitch cause i put them hoes out
1580,15806,16175,3,1,2,0,1,RT making every bitch feel important...
1581,15812,16181,3,1,2,0,1,"RT Sterling is a cunt. My point is simply until everyone has privately taped conversations released, shut the fuck up."
1582,15832,16201,3,1,2,0,1,"RT Ok, I gotta cut this Carl Thomas album off b4 I call my ex &amp; say fuck u u ruthless bitch. Lol"
1583,15839,16208,3,1,2,0,1,RT U famous niggas ruined the game by jacking up the price on the pussy. - Michael Paul Budden.
1584,15843,16212,3,1,2,0,1,"RT You can't be a hoe saying that another girls a hoe. Your both hoes, it cancels each other out."
1585,15873,16242,3,1,2,0,1,"RT Porn ads be convincing af...""click here and 30 bitches will appear in your bed"" you DAMN RIGHT ima click that shit nigga"
1586,15889,16258,3,1,2,0,1,"RT lol aye watch to mouth, you like when I mention you faggot"
1587,15911,16280,3,1,2,0,1,RT you the nigga in high school who got shoved into lockers and thrown into trash cans
1588,15944,16313,3,1,2,0,1,RT Dropping all these hoes.
1589,15964,16333,3,1,2,0,1,"RT I hate ghetto loud rude ugly bitches, Bitch you already ugly ... why the f*ck you gotta to be loud too?"
1590,15971,16340,3,1,2,0,1,RT U can kill carl but not my nigga glenn whos gonna take care of my hoe maggie
1591,15981,16350,3,1,2,0,1,RT You can't be ugly AND a shitty fucking person. Pick a struggle bitch.
1592,16004,16373,3,1,2,0,1,RT Niggas can do slope intercept form equations but cant make scrambled fuckin eggs thats a lil backwards
1593,16026,16396,3,1,2,0,1,"RT Hit the bitch nd forget the bitch, but i left my kids on her fuckin face"
1594,16034,16404,3,1,2,0,1,RT Be right when u wanna fuck a bad hoe too or a hoe u didnt really wanna fuck
1595,16045,16415,3,1,2,0,1,"RT The top comeback for when you call a nigga ugly. 1. ""I still pull more hoes than you."""
1596,16053,16423,3,1,2,0,1,"RT One nigga from the past told me one thing I'd never forget ""one mans trash is another mans treasure"""
1597,16062,16432,3,1,2,0,1,RT im shitty but i promise u im better than that bitch
1598,16070,16440,3,1,2,0,1,RT I gave up calling my wife a nigger during sex for lent.
1599,16110,16480,3,1,2,0,1,"RT That nerdy fat bitch yes sir she fucked "" The BasedGod"" - Lil B"
1600,16119,16489,3,1,2,0,1,"RT lana uses the term ""bad bitch"" in a UV track. i've never been more proud."
1601,16135,16505,3,1,2,0,1,"RT ""if your gf/bf don't like or talk to that bitch/nigga, YOU don't talk to that bitch/nigga!"""
1602,16146,16516,3,1,0,2,2,RT your a early bird
1603,16161,16531,6,1,5,0,1,RT Kill'lees hoes when I feel like it
1604,16179,16549,3,1,2,0,1,"RT you got hoes, I got niggas."
1605,16193,16563,3,1,2,0,1,RT Iggy's sextape is prolly gon' be trash. The nigga she made it with is ugly.
1606,16240,16611,3,1,2,0,1,RT after bitches get da dick they be dickmatized!
1607,16241,16612,3,1,2,0,1,RT oml i never questioned my nigga ab another bitch &amp; if the nigga ever said some shit like that! that nigga lied.
1608,16253,16625,3,1,2,0,1,RT NC's weather is seriously fucken retarded. How is it gonna be 40 something today and almost 80 Saturday
1609,16265,16637,3,1,2,0,1,RT - you a pussy I see yo whiskers!
1610,16272,16644,3,1,2,0,1,RT Dyke bitches walk around proud with their pregnant girlfriend like they got her pregnant
1611,16275,16647,3,1,2,0,1,RT If that nigga Santa come to the hood niggas gonna rob him for his sleigh and his ho ho hoes
1612,16284,16656,3,1,2,0,1,RT u look like an all black persian rug. . with no designs on that bitch and couple nut stains dingy boy
1613,16291,16663,3,1,2,0,1,"RT a nigga gone be a nigga im sorry, &amp; a hoe gone be a hoe regardless ."
1614,16304,16676,3,1,2,0,1,RT &amp; when a nigga don't care if you leave it's cause he gotta another bitch he was tired of creeping w/ anyway !
1615,16309,16681,3,1,0,2,2,RT 5sos are trash !
1616,16340,16713,3,1,2,0,1,RT I want someone I can call my own without another bitch staking claim on him simultaneously.
1617,16352,16725,6,1,5,0,1,"RT .@FR_INC ""coon meat?!"" Made me ill to even type that. Racist much?"
1618,16359,16732,3,1,2,0,1,RT I sell dope. I fuck hoes and make songs bout the shit. I rob niggas for they work and dont feel wrong bout the shit.
1619,16394,16767,3,1,2,0,1,RT cranberry juice niggah ... 100% cranberry with vitamin c ... You'll piss it out
1620,16416,16789,3,1,2,0,1,"RT I Cant Wait Till U &amp; Ya Boyfriend Break Up, That nigga act Like he own the pussy"
1621,16459,16836,3,1,2,0,1,RT Only ugly girls can fight. Pretty bitches have no hands lol
1622,16464,16841,3,1,2,0,1,RT My last bitch was 18...bitch came in da trap tryna Vine da Dope fuh likes...her funeral was 3 days after dat
1623,16467,16844,3,1,2,0,1,RT This Sam guy is a fucking pussy.
1624,16494,16872,3,1,2,0,1,RT make sure her titties out RT Bouta take a pic of her laying on me like the side bitches do
1625,16496,16874,3,1,2,0,1,"RT Just swing ""@MUHFUGGINJKELLS: ""That's why I fucked yo bitch."" I mean...what can you say back to that?"""
1626,16528,16907,3,1,2,0,1,RT Most of these niggas go broke for these hoes !!
1627,16545,16924,6,1,5,0,1,RT these bitches be sending shots but be missing me ian been yet you cant be dissing me!
1628,16548,16928,3,1,2,0,1,RT bitch mcconnell has been a 30-year parasite and we can not afford him any longer. Vote
1629,16563,16943,3,1,2,0,1,RT My dick is called Eggo because bitches never want to leggo my Eggo.
1630,16601,16984,6,1,5,0,1,RT Fuck a nigga and a bitch
1631,16610,16993,3,1,2,0,1,RT Some bitches be praying for the day you leave your nigga...
1632,16653,17036,3,1,2,0,1,RT If you know yo pussy smells like death why tf would you sit there an let a nigga finger you? Bitches have no shame man.
1633,16654,17038,3,1,2,0,1,RT Men suppose to accept that they girl look like a piece of shit with no makeup but a ugly nigga can get a look? Lol ok bitch
1634,16665,17049,3,1,2,0,1,RT bitch don't nobody care
1635,16676,17060,3,1,2,0,1,RT Y'all fat bitches with small titties look like Teddy Grahams.
1636,16701,17086,3,1,2,0,1,RT Just smashed a bottle over buzz head because he's a cunt
1637,16705,17090,3,1,2,0,1,RT Stick to hockey faggot. You're finished
1638,16709,17094,3,1,2,0,1,RT Any song with Tyga in it is trash
1639,16757,17142,3,1,2,0,1,RT Tell these hoes that they gotta glo up one day.
1640,16776,17161,3,1,2,0,1,"RT ""That's why you're so good at this game. Cause u sit on your unemployed nigger ass playing all day."""
1641,16777,17162,3,1,2,0,1,"RT Lemme make sure I got this right. As good as the pussy is, I'm supposed to pull OUT when I bust? Nigga please."
1642,16778,17163,3,1,2,0,1,RT Lmaoooo RT fam I stabbed a person once in COD ghost and he said I stab like a nigger
1643,16798,17183,3,1,2,0,1,"RT Amen. RT Overall bitches, do better and stop being so stupid cause yall hoes are stupider than ya realize."
1644,16803,17188,3,1,2,0,1,RT No one told me The Military is the worst place to be a bitch trying to get all emotional ontop babe
1645,16831,17216,6,1,5,0,1,RT Ctfu hell yea yo bitch ever got out?
1646,16840,17225,3,1,2,0,1,RT Fucking bitches throwing THOTS
1647,16843,17228,3,1,2,0,1,RT You retarded if you say Birdmsn don't go hard.
1648,16853,17238,6,1,5,0,1,RT Undercover hoes
1649,16865,17251,3,1,2,0,1,RT I hate bitches who be laughing with they teeth. That shit is scary as fuck to witness. Like cover your mouth hoe.
